   Normalised Error  Observed Rho  Calculated Rho  Original Weight  Final Weight C         P+  P-         C+  C-
      -12.48332      0.76587E+02    0.76561E+02     0.56016E+05     0.35925E+05  1        15   18         3    6
       12.97625      0.84459E+02    0.84509E+02     0.30930E+05     0.21830E+05  1        18   21         3    6
        0.65537      0.62293E+02    0.62293E+02     0.56160E+06     0.56160E+06  0         8   10         4    6
      -10.04039      0.68032E+02    0.68028E+02     0.18325E+06     0.18325E+06  0        10   12         4    6
       -6.71367      0.71683E+02    0.71676E+02     0.78447E+05     0.67799E+05  1        12   14         4    6
      -13.36906      0.73112E+02    0.73063E+02     0.40124E+05     0.19794E+05  1        14   16         4    6
       -7.28919      0.79144E+02    0.79121E+02     0.24840E+05     0.24840E+05  0        16   18         4    6
       -1.82305      0.68139E+02    0.68139E+02     0.82233E+06     0.66935E+06  1         7    8         5    6
       -0.36094      0.62601E+02    0.62601E+02     0.32182E+06     0.32182E+06  0         8    9         5    6
       -2.13186      0.64434E+02    0.64433E+02     0.13946E+06     0.13946E+06  0         9   10         5    6
       -8.94200      0.68965E+02    0.68957E+02     0.75302E+05     0.75302E+05  0        10   11         5    6
        3.13771      0.69746E+02    0.69751E+02     0.43658E+05     0.43658E+05  0        11   12         5    6
        3.95399      0.72849E+02    0.72859E+02     0.28538E+05     0.28538E+05  0        12   13         5    6
       -3.46085      0.74127E+02    0.74114E+02     0.19373E+05     0.19373E+05  0        13   14         5    6
      -12.36655      0.72645E+02    0.72634E+02     0.25705E+06     0.81187E+05  1        13   19         1    7
       15.42418      0.84360E+02    0.84442E+02     0.77049E+05     0.15817E+05  1        19   25         1    7
      -10.17558      0.82471E+02    0.82443E+02     0.30213E+05     0.29832E+05  1        25   31         1    7
      -12.98312      0.71006E+02    0.70995E+02     0.29770E+06     0.84702E+05  1        12   17         2    7
       16.19456      0.82867E+02    0.82925E+02     0.90702E+05     0.23022E+05  1        17   22         2    7
       14.56830      0.87248E+02    0.87338E+02     0.38341E+05     0.14004E+05  1        22   27         2    7
      -10.78503      0.68493E+02    0.68488E+02     0.35167E+06     0.13802E+06  1        11   15         3    7
      -10.80890      0.77806E+02    0.77791E+02     0.10626E+06     0.54669E+05  1        15   19         3    7
       15.54329      0.86083E+02    0.86159E+02     0.47259E+05     0.17657E+05  1        19   23         3    7
       13.59012      0.89193E+02    0.89280E+02     0.24509E+05     0.13855E+05  1        23   27         3    7
      -13.83696      0.66445E+02    0.66442E+02     0.43638E+06     0.29032E+06  1        10   13         4    7
      -12.56087      0.71722E+02    0.71702E+02     0.13014E+06     0.45016E+05  1        13   16         4    7
       -6.19502      0.80436E+02    0.80426E+02     0.58821E+05     0.47926E+05  1        16   19         4    7
       14.21357      0.87137E+02    0.87200E+02     0.31909E+05     0.19836E+05  1        19   22         4    7
      -12.09348      0.61989E+02    0.61987E+02     0.55972E+06     0.46502E+06  1         9   11         5    7
       -1.89665      0.67786E+02    0.67785E+02     0.18261E+06     0.17201E+06  1        11   13         5    7
       -6.36622      0.71245E+02    0.71240E+02     0.77972E+05     0.77972E+05  0        13   15         5    7
      -12.89089      0.76847E+02    0.76808E+02     0.42170E+05     0.25107E+05  1        15   17         5    7
        1.00997      0.83371E+02    0.83374E+02     0.26166E+05     0.26166E+05  0        17   19         5    7
       -1.61724      0.59141E+02    0.59141E+02     0.78193E+06     0.55719E+06  1         8    9         6    7
       -0.77395      0.59016E+02    0.59016E+02     0.30522E+06     0.30522E+06  0         9   10         6    7
       -5.57970      0.63435E+02    0.63432E+02     0.13725E+06     0.13725E+06  0        10   11         6    7
      -12.74142      0.64675E+02    0.64660E+02     0.70642E+05     0.55705E+05  1        11   12         6    7
        7.04481      0.68094E+02    0.68106E+02     0.42626E+05     0.42626E+05  0        12   13         6    7
        5.69094      0.69746E+02    0.69760E+02     0.27323E+05     0.27323E+05  0        13   14         6    7
       -1.31563      0.69246E+02    0.69241E+02     0.18098E+05     0.18098E+05  0        14   15         6    7
       10.28504      0.78805E+02    0.78811E+02     0.24016E+06     0.12553E+06  1        15   22         1    8
      -13.71857      0.79017E+02    0.78906E+02     0.24815E+05     0.97606E+04  1        29   36         1    8
      -11.58094      0.75691E+02    0.75683E+02     0.26708E+06     0.10867E+06  1        14   20         2    8
       15.62147      0.87798E+02    0.87887E+02     0.80170E+05     0.15462E+05  1        20   26         2    8
       -7.71466      0.83736E+02    0.83715E+02     0.30676E+05     0.30676E+05  0        26   32         2    8
      -13.21055      0.72662E+02    0.72651E+02     0.30401E+06     0.85044E+05  1        13   18         3    8
       15.56328      0.86596E+02    0.86636E+02     0.94749E+05     0.33693E+05  1        18   23         3    8
       14.16001      0.90343E+02    0.90422E+02     0.39700E+05     0.16185E+05  1        23   28         3    8
       -5.65498      0.70188E+02    0.70186E+02     0.35926E+06     0.16916E+06  1        12   16         4    8
       -9.31199      0.81630E+02    0.81618E+02     0.11142E+06     0.60636E+05  1        16   20         4    8
       15.06695      0.89329E+02    0.89395E+02     0.49036E+05     0.20487E+05  1        20   24         4    8
       13.02940      0.90785E+02    0.90865E+02     0.24946E+05     0.14774E+05  1        24   28         4    8
       -1.55011      0.67204E+02    0.67204E+02     0.44041E+06     0.24878E+06  1        11   14         5    8
      -14.94849      0.73528E+02    0.73506E+02     0.13336E+06     0.50378E+05  1        14   17         5    8
       -3.69652      0.84451E+02    0.84446E+02     0.61746E+05     0.61067E+05  1        17   20         5    8
       12.94767      0.89510E+02    0.89563E+02     0.32777E+05     0.21539E+05  1        20   23         5    8
      -17.88960      0.63443E+02    0.63437E+02     0.56846E+06     0.20047E+06  1        10   12         6    8
       12.93255      0.68576E+02    0.68587E+02     0.18467E+06     0.80824E+05  1        12   14         6    8
       -8.00770      0.71254E+02    0.71247E+02     0.77981E+05     0.77981E+05  0        14   16         6    8
      -10.28075      0.78489E+02    0.78468E+02     0.43069E+05     0.39468E+05  1        16   18         6    8
       -2.13040      0.86772E+02    0.86765E+02     0.27233E+05     0.27233E+05  0        18   20         6    8
       -6.60162      0.61582E+02    0.61581E+02     0.79406E+06     0.34522E+06  1         9   10         7    8
      -13.42678      0.62900E+02    0.62897E+02     0.32307E+06     0.23793E+06  1        10   11         7    8
      -11.01834      0.64182E+02    0.64173E+02     0.13884E+06     0.75116E+05  1        11   12         7    8
        3.02516      0.67804E+02    0.67807E+02     0.74041E+05     0.74041E+05  0        12   13         7    8
       10.93339      0.69674E+02    0.69697E+02     0.43613E+05     0.33409E+05  1        13   14         7    8
        2.14380      0.69413E+02    0.69418E+02     0.27193E+05     0.27193E+05  0        14   15         7    8
       -4.64380      0.74212E+02    0.74194E+02     0.19395E+05     0.19395E+05  0        15   16         7    8
       16.13860      0.83019E+02    0.83052E+02     0.22238E+06     0.39653E+05  1        17   25         1    9
       -3.99969      0.83112E+02    0.83106E+02     0.57021E+05     0.57021E+05  0        25   33         1    9
      -11.76876      0.79394E+02    0.79292E+02     0.21819E+05     0.91351E+04  1        33   41         1    9
       15.01713      0.80881E+02    0.80895E+02     0.24611E+06     0.86146E+05  1        16   23         2    9
      -12.72696      0.80248E+02    0.80166E+02     0.25201E+05     0.12580E+05  1        30   37         2    9
       -8.79440      0.77544E+02    0.77537E+02     0.27313E+06     0.97626E+05  1        15   21         3    9
       15.87038      0.89317E+02    0.89389E+02     0.81550E+05     0.19782E+05  1        21   27         3    9
       -6.85617      0.82633E+02    0.82614E+02     0.30269E+05     0.30269E+05  0        27   33         3    9
      -11.84976      0.72921E+02    0.72909E+02     0.30499E+06     0.73459E+05  1        14   19         4    9
       16.42803      0.87507E+02    0.87540E+02     0.95736E+05     0.42719E+05  1        19   24         4    9
       13.92028      0.89041E+02    0.89114E+02     0.39128E+05     0.16921E+05  1        24   29         4    9
      -10.62703      0.69175E+02    0.69171E+02     0.35473E+06     0.20799E+06  1        13   17         5    9
       -3.29972      0.82717E+02    0.82713E+02     0.11288E+06     0.70530E+05  1        17   21         5    9
       15.10546      0.90688E+02    0.90746E+02     0.49780E+05     0.23434E+05  1        21   25         5    9
       12.34526      0.89448E+02    0.89520E+02     0.24579E+05     0.15404E+05  1        25   29         5    9
      -14.98889      0.65299E+02    0.65291E+02     0.43026E+06     0.12397E+06  1        12   15         6    9
      -10.29058      0.73733E+02    0.73723E+02     0.13372E+06     0.72370E+05  1        15   18         6    9
       -4.73789      0.84563E+02    0.84556E+02     0.61828E+05     0.55392E+05  1        18   21         6    9
       12.76267      0.90094E+02    0.90138E+02     0.32991E+05     0.25972E+05  1        21   24         6    9
      -13.31456      0.60726E+02    0.60718E+02     0.55164E+06     0.10484E+06  1        11   13         7    9
       11.05525      0.65693E+02    0.65700E+02     0.17715E+06     0.10429E+06  1        13   15         7    9
      -10.21433      0.71955E+02    0.71946E+02     0.78744E+05     0.77456E+05  1        15   17         7    9
       -8.65990      0.79482E+02    0.79463E+02     0.43614E+05     0.36117E+05  1        17   19         7    9
       -4.72337      0.84796E+02    0.84781E+02     0.26613E+05     0.26613E+05  0        19   21         7    9
      -19.54004      0.58416E+02    0.58410E+02     0.77794E+06     0.18000E+06  1        10   11         8    9
       11.25287      0.57605E+02    0.57609E+02     0.29839E+06     0.14237E+06  1        11   12         8    9
      -15.79554      0.61477E+02    0.61436E+02     0.13309E+06     0.23258E+05  1        12   13         8    9
       -4.68381      0.63414E+02    0.63410E+02     0.69271E+05     0.69271E+05  0        13   14         8    9
        7.33698      0.63368E+02    0.63379E+02     0.39672E+05     0.39672E+05  0        14   15         8    9
        4.08681      0.67923E+02    0.67934E+02     0.26610E+05     0.26610E+05  0        15   16         8    9
       -2.72121      0.71616E+02    0.71606E+02     0.18717E+05     0.18717E+05  0        16   17         8    9
       15.14286      0.85738E+02    0.85773E+02     0.20499E+06     0.36855E+05  1        19   28         1   10
      -14.32131      0.79543E+02    0.79486E+02     0.48532E+05     0.20006E+05  1        28   37         1   10
       -6.25286      0.79291E+02    0.79250E+02     0.19373E+05     0.12134E+05  1        37   46         1   10
       16.07786      0.85333E+02    0.85360E+02     0.22829E+06     0.50787E+05  1        18   26         2   10
       -0.01607      0.83107E+02    0.83106E+02     0.57022E+05     0.57022E+05  0        26   34         2   10
      -10.20396      0.80596E+02    0.80536E+02     0.22151E+05     0.13680E+05  1        34   42         2   10
       11.24080      0.82656E+02    0.82664E+02     0.25120E+06     0.11514E+06  1        17   24         3   10
      -12.22785      0.80583E+02    0.80518E+02     0.25309E+05     0.15191E+05  1        31   38         3   10
       -8.41575      0.79178E+02    0.79170E+02     0.27849E+06     0.84817E+05  1        16   22         4   10
       15.77470      0.89553E+02    0.89610E+02     0.81774E+05     0.24932E+05  1        22   28         4   10
       -4.55222      0.81418E+02    0.81406E+02     0.29827E+05     0.29827E+05  0        28   34         4   10
      -11.41954      0.74625E+02    0.74614E+02     0.31148E+06     0.81913E+05  1        15   20         5   10
       14.54833      0.88131E+02    0.88155E+02     0.96425E+05     0.53578E+05  1        20   25         5   10
       13.06408      0.87971E+02    0.88036E+02     0.38664E+05     0.17800E+05  1        25   30         5   10
       -2.14661      0.68081E+02    0.68080E+02     0.34989E+06     0.20458E+06  1        14   18         6   10
      -10.34406      0.83964E+02    0.83948E+02     0.11458E+06     0.55704E+05  1        18   22         6   10
       14.55052      0.89666E+02    0.89717E+02     0.49228E+05     0.25402E+05  1        22   26         6   10
       12.16415      0.86563E+02    0.86632E+02     0.23790E+05     0.15198E+05  1        26   30         6   10
      -14.65495      0.63843E+02    0.63838E+02     0.42250E+06     0.20697E+06  1        13   16         7   10
      -10.98515      0.74894E+02    0.74880E+02     0.13582E+06     0.59125E+05  1        16   19         7   10
      -11.66231      0.84641E+02    0.84616E+02     0.61897E+05     0.38944E+05  1        19   22         7   10
        7.20630      0.89282E+02    0.89302E+02     0.32700E+05     0.32700E+05  0        22   25         7   10
      -14.35872      0.59882E+02    0.59870E+02     0.54644E+06     0.73272E+05  1        12   14         8   10
        8.45333      0.63427E+02    0.63433E+02     0.17128E+06     0.83998E+05  1        14   16         8   10
       -2.12587      0.71319E+02    0.71317E+02     0.78075E+05     0.77219E+05  1        16   18         8   10
      -11.31423      0.80471E+02    0.80435E+02     0.44167E+05     0.25260E+05  1        18   20         8   10
       -9.37033      0.84073E+02    0.84043E+02     0.26394E+05     0.26394E+05  0        20   22         8   10
      -16.46469      0.55831E+02    0.55825E+02     0.76407E+06     0.14868E+06  1        11   12         9   10
        9.01409      0.58211E+02    0.58216E+02     0.30144E+06     0.11127E+06  1        12   13         9   10
      -18.37070      0.60668E+02    0.60641E+02     0.13145E+06     0.42284E+05  1        13   14         9   10
       -2.99015      0.60792E+02    0.60789E+02     0.66458E+05     0.60353E+05  1        14   15         9   10
        8.41905      0.65280E+02    0.65295E+02     0.40889E+05     0.36796E+05  1        15   16         9   10
        0.63833      0.69257E+02    0.69259E+02     0.27146E+05     0.27146E+05  0        16   17         9   10
        0.39098      0.72139E+02    0.72140E+02     0.18863E+05     0.18863E+05  0        17   18         9   10
       13.57100      0.87273E+02    0.87292E+02     0.18845E+06     0.61867E+05  1        21   31         1   11
      -12.89964      0.79625E+02    0.79564E+02     0.43735E+05     0.16755E+05  1        31   41         1   11
       14.63168      0.87491E+02    0.87516E+02     0.20901E+06     0.52163E+05  1        20   29         2   11
      -13.05982      0.81151E+02    0.81112E+02     0.49511E+05     0.27368E+05  1        29   38         2   11
       -1.22052      0.80741E+02    0.80735E+02     0.19727E+05     0.17281E+05  1        38   47         2   11
       12.97048      0.87045E+02    0.87056E+02     0.23263E+06     0.10757E+06  1        19   27         3   11
       -2.63930      0.83165E+02    0.83161E+02     0.57057E+05     0.57057E+05  0        27   35         3   11
       -8.48851      0.81626E+02    0.81586E+02     0.22435E+05     0.17351E+05  1        35   43         3   11
       -7.48822      0.85509E+02    0.85502E+02     0.25930E+06     0.92202E+05  1        18   25         4   11
      -11.71292      0.82204E+02    0.82156E+02     0.25817E+05     0.20054E+05  1        32   39         4   11
      -10.22605      0.81549E+02    0.81538E+02     0.28615E+06     0.77678E+05  1        17   23         5   11
       14.46869      0.90791E+02    0.90836E+02     0.82897E+05     0.29658E+05  1        23   29         5   11
       -0.54113      0.82414E+02    0.82413E+02     0.30192E+05     0.30192E+05  0        29   35         5   11
       -9.17368      0.76548E+02    0.76542E+02     0.31870E+06     0.11081E+06  1        16   21         6   11
        4.07536      0.90035E+02    0.90039E+02     0.98488E+05     0.90359E+05  1        21   26         6   11
       12.67630      0.86940E+02    0.86993E+02     0.38211E+05     0.20885E+05  1        26   31         6   11
        6.73004      0.70869E+02    0.70872E+02     0.36237E+06     0.19535E+06  1        15   19         7   11
      -13.67223      0.85160E+02    0.85122E+02     0.11619E+06     0.30423E+05  1        19   23         7   11
       12.10995      0.91643E+02    0.91672E+02     0.50315E+05     0.38922E+05  1        23   27         7   11
       11.05379      0.85665E+02    0.85718E+02     0.23540E+05     0.17920E+05  1        27   31         7   11
       -2.75612      0.64184E+02    0.64182E+02     0.42435E+06     0.14378E+06  1        14   17         8   11
       -7.81318      0.77230E+02    0.77220E+02     0.13997E+06     0.63297E+05  1        17   20         8   11
      -13.99789      0.85458E+02    0.85406E+02     0.62492E+05     0.23156E+05  1        20   23         8   11
        2.36785      0.91251E+02    0.91257E+02     0.33420E+05     0.33420E+05  0        23   26         8   11
      -18.75111      0.60874E+02    0.60863E+02     0.55275E+06     0.10583E+06  1        13   15         9   11
       10.50533      0.66882E+02    0.66893E+02     0.18032E+06     0.62329E+05  1        15   17         9   11
        3.24505      0.75429E+02    0.75432E+02     0.82544E+05     0.79618E+05  1        17   19         9   11
      -13.05179      0.82439E+02    0.82393E+02     0.45245E+05     0.23492E+05  1        19   21         9   11
      -13.42412      0.87949E+02    0.87869E+02     0.27609E+05     0.14817E+05  1        21   23         9   11
      -15.46949      0.59387E+02    0.59379E+02     0.78319E+06     0.11644E+06  1        12   13        10   11
       -4.03865      0.60853E+02    0.60851E+02     0.31373E+06     0.11787E+06  1        13   14        10   11
      -17.57274      0.61173E+02    0.61153E+02     0.13249E+06     0.51850E+05  1        14   15        10   11
        5.30265      0.65395E+02    0.65402E+02     0.71442E+05     0.48206E+05  1        15   16        10   11
       10.74075      0.69598E+02    0.69618E+02     0.43574E+05     0.35991E+05  1        16   17        10   11
       10.39338      0.72880E+02    0.72908E+02     0.28556E+05     0.27605E+05  1        17   18        10   11
       -1.60070      0.80134E+02    0.80128E+02     0.20946E+05     0.20946E+05  0        18   19        10   11
       12.16311      0.86367E+02    0.86379E+02     0.17013E+06     0.88838E+05  1        23   34         1   12
      -10.09603      0.80703E+02    0.80666E+02     0.40305E+05     0.22138E+05  1        34   45         1   12
       14.66408      0.87340E+02    0.87356E+02     0.18859E+06     0.80781E+05  1        22   32         2   12
      -10.96616      0.81111E+02    0.81079E+02     0.44550E+05     0.27613E+05  1        32   42         2   12
       13.80078      0.88361E+02    0.88373E+02     0.21099E+06     0.10958E+06  1        21   30         3   12
      -12.22229      0.81528E+02    0.81499E+02     0.49740E+05     0.34536E+05  1        30   39         3   12
        2.66800      0.81574E+02    0.81585E+02     0.19931E+05     0.19931E+05  0        39   48         3   12
        7.05175      0.87707E+02    0.87711E+02     0.23430E+06     0.14506E+06  1        20   28         4   12
       -0.37774      0.82316E+02    0.82315E+02     0.56476E+05     0.56476E+05  0        28   36         4   12
       -3.51665      0.81569E+02    0.81556E+02     0.22419E+05     0.22419E+05  0        36   44         4   12
       -7.97020      0.86041E+02    0.86035E+02     0.26080E+06     0.10849E+06  1        19   26         5   12
       -8.16781      0.82713E+02    0.82687E+02     0.25977E+05     0.25977E+05  0        33   40         5   12
      -10.13851      0.82986E+02    0.82974E+02     0.29077E+06     0.74643E+05  1        18   24         6   12
       14.47432      0.88830E+02    0.88876E+02     0.81118E+05     0.27880E+05  1        24   30         6   12
        5.60047      0.82252E+02    0.82268E+02     0.30133E+05     0.29990E+05  1        30   36         6   12
        3.58026      0.77656E+02    0.77657E+02     0.32284E+06     0.15006E+06  1        17   22         7   12
      -10.67187      0.89724E+02    0.89712E+02     0.98156E+05     0.81883E+05  1        22   27         7   12
       12.14567      0.84584E+02    0.84631E+02     0.37173E+05     0.21906E+05  1        27   32         7   12
       15.41505      0.71510E+02    0.71520E+02     0.36521E+06     0.10788E+06  1        16   20         8   12
      -13.84480      0.85477E+02    0.85433E+02     0.11662E+06     0.26616E+05  1        20   24         8   12
       11.93408      0.90117E+02    0.90144E+02     0.49479E+05     0.40386E+05  1        24   28         8   12
       10.80540      0.82123E+02    0.82171E+02     0.22567E+05     0.18274E+05  1        28   32         8   12
       -2.89500      0.64898E+02    0.64897E+02     0.42821E+06     0.14981E+06  1        15   18         9   12
       -0.55309      0.78948E+02    0.78948E+02     0.14303E+06     0.92751E+05  1        18   21         9   12
      -14.21249      0.87941E+02    0.87871E+02     0.64300E+05     0.17830E+05  1        21   24         9   12
        1.22681      0.90571E+02    0.90575E+02     0.33175E+05     0.33175E+05  0        24   27         9   12
      -18.43429      0.58867E+02    0.58858E+02     0.53987E+06     0.11650E+06  1        14   16        10   12
       13.81186      0.67225E+02    0.67245E+02     0.18119E+06     0.45426E+05  1        16   18        10   12
       13.95656      0.77913E+02    0.77933E+02     0.85232E+05     0.54297E+05  1        18   20        10   12
      -12.49413      0.83603E+02    0.83568E+02     0.45875E+05     0.30205E+05  1        20   22        10   12
      -13.44445      0.88819E+02    0.88726E+02     0.27878E+05     0.12809E+05  1        22   24        10   12
      -18.96616      0.56471E+02    0.56462E+02     0.76763E+06     0.11990E+06  1        13   14        11   12
        8.89224      0.56178E+02    0.56182E+02     0.29176E+06     0.13985E+06  1        14   15        11   12
      -20.22197      0.59973E+02    0.59934E+02     0.12993E+06     0.31742E+05  1        15   16        11   12
        2.91664      0.63881E+02    0.63883E+02     0.69796E+05     0.66844E+05  1        16   17        11   12
       14.23075      0.67160E+02    0.67206E+02     0.42051E+05     0.20521E+05  1        17   18        11   12
       13.47456      0.74262E+02    0.74316E+02     0.29097E+05     0.18796E+05  1        18   19        11   12
        9.44723      0.77582E+02    0.77618E+02     0.20279E+05     0.20279E+05  0        19   20        11   12
       -8.39951      0.84433E+02    0.84429E+02     0.15290E+06     0.15290E+06  0        25   37         1   13
       -2.13039      0.80548E+02    0.80542E+02     0.36881E+05     0.27230E+05  1        37   49         1   13
       12.45945      0.86008E+02    0.86019E+02     0.16944E+06     0.93582E+05  1        24   35         2   13
       -5.24482      0.81585E+02    0.81570E+02     0.40745E+05     0.29847E+05  1        35   46         2   13
       12.42476      0.87675E+02    0.87682E+02     0.18929E+06     0.14587E+06  1        23   33         3   13
      -10.13091      0.81967E+02    0.81944E+02     0.45020E+05     0.36400E+05  1        33   43         3   13
       -4.96540      0.88183E+02    0.88179E+02     0.21058E+06     0.13789E+06  1        22   31         4   13
      -11.22406      0.81441E+02    0.81420E+02     0.49687E+05     0.44478E+05  1        31   40         4   13
        6.22489      0.82716E+02    0.82742E+02     0.20210E+05     0.20210E+05  0        40   49         4   13
      -10.74061      0.88553E+02    0.88543E+02     0.23643E+06     0.89179E+05  1        21   29         5   13
        1.53352      0.82428E+02    0.82430E+02     0.56553E+05     0.56553E+05  0        29   37         5   13
        2.94101      0.82333E+02    0.82343E+02     0.22629E+05     0.22629E+05  0        37   45         5   13
      -11.51462      0.86348E+02    0.86334E+02     0.26167E+06     0.69595E+05  1        20   27         6   13
       -1.08460      0.82442E+02    0.82439E+02     0.25892E+05     0.25892E+05  0        34   41         6   13
